Zuständigkeit	report	7.22246671484e-05
Zuständigkeit	the	7.72686254275e-11
Zuständigkeit	proposes	0.0998324055457
Zuständigkeit	cases	0.0998324055455
Zuständigkeit	legitimacy	0.0998324055457
Zuständigkeit	of	0.0678307233989
Zuständigkeit	Wogau	0.0179738745261
Zuständigkeit	referring	0.0998324055457
Zuständigkeit	to	1.65304972222e-07
Zuständigkeit	supervision	0.0998324055457
Zuständigkeit	level	0.0998324055457
Zuständigkeit	The	0.0974898931172
Zuständigkeit	individual	0.0998324055457
Zuständigkeit	von	0.0179738745261
Zuständigkeit	national	0.0998324055457
Zuständigkeit	.	1.66913724041e-11
Respekt	it	0.0971510639278
Respekt	in	0.0948841380419
Respekt	make	0.0971515493064
Respekt	greatest	0.0971515507341
Respekt	the	2.69106847256e-05
Respekt	for	0.0946801853775
Respekt	that	0.000873231139994
Respekt	and	0.0936747177102
Respekt	Monti	0.00194479520445
Respekt	I	7.79529897746e-06
Respekt	to	4.86373071196e-06
Respekt	clear	0.0971515507341
Respekt	confidence	0.0971515507341
Respekt	Commissioner	0.021758676118
Respekt	we	0.000430534418978
Respekt	have	0.00100200220793
Respekt	should	0.097149542484
Respekt	respect	0.0971515507341
Respekt	like	0.0106537900987
Respekt	.	1.3135476805e-09
gesehen	must	7.45065163528e-05
gesehen	,	0.0207024450956
gesehen	Human	0.0118195616539
gesehen	seen	0.00299874256772
gesehen	report	0.00299874256114
gesehen	speak	2.57175746393e-08
gesehen	is	0.00497894456548
gesehen	in	0.248467205965
gesehen	hand	0.0118195616539
gesehen	the	0.119006605992
gesehen	asking	2.57175746393e-08
gesehen	spring	0.00299874256772
gesehen	negotiations	0.00299874256772
gesehen	did	2.57175728757e-08
gesehen	claim	0.00299874256772
gesehen	not	1.94645158348e-09
gesehen	that	0.00289950806962
gesehen	considered	0.0118195616539
gesehen	s	0.000359046061563
gesehen	I	8.25125697595e-10
gesehen	on	0.0108864849033
gesehen	of	4.96573230875e-09
gesehen	your	0.00299874256582
gesehen	you	1.13872411529e-08
gesehen	to	0.130525401103
gesehen	equation	0.0118195616539
gesehen	a	1.72713255741e-06
gesehen	&apos;	0.000357797638964
gesehen	labour	0.0118195616539
gesehen	see	2.57175746393e-08
gesehen	context	0.00299874256772
gesehen	be	0.340885231575
gesehen	makes	0.00299874256772
gesehen	factor	0.0118195616539
gesehen	This	4.17324853819e-07
gesehen	last	0.00226258548476
gesehen	simple	0.0118195616539
gesehen	.	4.55845872116e-05
gesehen	other	0.0118195138791
beobachtet	observed	0.154274793556
beobachtet	in	6.04333373756e-06
beobachtet	the	0.0090575515084
beobachtet	I	2.97721681084e-06
beobachtet	In	0.0196843325872
beobachtet	all	0.152432544329
beobachtet	a	0.0022497573688
beobachtet	significant	0.154274793556
beobachtet	consensus	0.154274793556
beobachtet	interventions	0.154274793556
beobachtet	this	0.000520623561202
beobachtet	have	0.0446721359789
beobachtet	respect	0.154274793556
beobachtet	.	6.63375150388e-08
Daher	regional	0.000863312376215
Daher	every	0.000863312376215
Daher	therefore	0.0235419664681
Daher	,	0.0432075408805
Daher	matter	0.139278148681
Daher	European	3.50972800931e-06
Daher	is	1.05932380168e-05
Daher	the	7.58638605421e-08
Daher	Commission	7.65035033958e-08
Daher	certainly	1.15801656494e-06
Daher	proposals	0.00110826742049
Daher	introduce	0.000863312376215
Daher	and	2.52360740819e-07
Daher	far-reaching	0.000863312376215
Daher	We	0.00118331722029
Daher	s	0.115886098486
Daher	I	7.4615538354e-07
Daher	on	0.139274897095
Daher	there	0.000520262391601
Daher	to	7.78082001185e-06
Daher	more	0.000863312376215
Daher	reason	0.000863312376215
Daher	&apos;	0.11587636883
Daher	this	0.13463275808
Daher	await	0.278556297375
Daher	Hence	0.000863312376215
Daher	provisions	0.000863312376215
Daher	.	3.38537783792e-06
ausschließliche	answer	0.0873279143183
ausschließliche	is	0.0420010614237
ausschließliche	the	5.27908640163e-05
ausschließliche	economic	0.0873279143183
ausschließliche	policy	0.0871819665006
ausschließliche	not	5.50951832072e-06
ausschließliche	and	0.0871322457085
ausschließliche	on	0.0856286301659
ausschließliche	of	0.000522332010858
ausschließliche	all	0.0861665908342
ausschließliche	to	1.34723412125e-05
ausschließliche	Concentrating	0.0873279143183
ausschließliche	else	0.0873279143183
ausschließliche	demand-orientated	0.0873279143183
ausschließliche	exclusion	0.0873279143183
ausschließliche	supply	0.0873279143183
ausschließliche	.	4.04623570236e-10
Thema	,	0.000104800899122
Thema	report	1.93783425474e-06
Thema	said	0.000846655277673
Thema	is	0.470067616968
Thema	President	3.33515692569e-05
Thema	critical	0.000846655277676
Thema	as	0.000306389825327
Thema	subsidiarity	0.018023509514
Thema	a	6.35612975189e-05
Thema	Theato	5.92720660906e-05
Thema	Mr	3.18374896689e-05
Thema	this	0.000257098814835
Thema	Mrs	0.000330678195352
Thema	One	0.509011423218
Thema	.	1.521175375e-05
Punktes	therefore	0.00279343477544
Punktes	A	0.121835465134
Punktes	was	0.000161072452479
Punktes	of	0.000218848985519
Punktes	also	0.265142782882
Punktes	point	0.294730942591
Punktes	this	0.0177295358893
Punktes	reform	0.294730942591
Punktes	necessary	0.0026568781783
Punktes	.	9.65204958615e-08
gegenwärtig	,	3.7175913636e-05
gegenwärtig	European	9.71303649965e-06
gegenwärtig	in	0.117922216963
gegenwärtig	the	0.000296850758807
gegenwärtig	looking	0.126288247663
gegenwärtig	Court	2.12891166126e-05
gegenwärtig	at	0.126288247661
gegenwärtig	to	8.93696882988e-05
gegenwärtig	moment	0.126288247663
gegenwärtig	we	0.125153956889
gegenwärtig	are	0.125028188628
gegenwärtig	.	6.93799400789e-10
gegenwärtig	Well	0.126288247663
gegenwärtig	Britain	0.126288247663
dazu	would	2.83145678554e-08
dazu	,	2.06626693206e-05
dazu	do	1.15470242718e-07
dazu	contribution	4.91600321877e-06
dazu	has	2.86675712433e-08
dazu	aid	9.39941946167e-13
dazu	is	5.76468658519e-05
dazu	it	2.87968550527e-07
dazu	brake	1.74276437191e-06
dazu	in	1.64118007014e-11
dazu	President	4.03884593204e-07
dazu	the	1.49253868872e-07
dazu	save	2.14061724352e-11
dazu	restructuring	6.06949281944e-11
dazu	offer	6.06949281944e-11
dazu	hear	2.86592870609e-08
dazu	can	5.96452762938e-11
dazu	so	4.03884593597e-07
dazu	training	6.06949281944e-11
dazu	that	2.83235271431e-08
dazu	and	7.26499539038e-14
dazu	jobs	2.14066342942e-11
dazu	Monti	1.66416852852e-11
dazu	s	0.00372707017926
dazu	enable	6.06949281944e-11
dazu	I	2.17134028663e-08
dazu	of	1.63091792224e-07
dazu	know-how	5.17355219121e-12
dazu	to	0.461236941622
dazu	what	2.27102394091e-08
dazu	Structural	1.23132622742e-08
dazu	a	0.27695089526
dazu	What	0.000224527609556
dazu	its	4.03725919279e-07
dazu	According	3.36974038057e-09
dazu	&apos;	0.00372682212129
dazu	say	2.86713929531e-08
dazu	Commissioner	8.50304031601e-06
dazu	directive	2.23719859242e-09
dazu	opinion	0.00372710122276
dazu	apply	1.74276437191e-06
dazu	this	0.2502992655
dazu	process	1.74276437191e-06
dazu	This	1.24418592398e-10
dazu	Funds	1.23132622742e-08
dazu	have	2.85007521679e-11
dazu	Finally	6.06949281944e-11
dazu	thus	6.06949281944e-11
dazu	helped	1.74276437191e-06
dazu	position	3.65853417349e-07
dazu	like	2.50910386234e-08
dazu	?	5.19096094018e-12
dazu	about	2.86713929524e-08
dazu	.	4.36923249878e-06
dazu	Well	1.74276437191e-06
auf	regional	1.82990330007e-19
auf	solution	7.08758664058e-20
auf	guidelines	1.89904570859e-19
auf	path	3.03428506652e-17
auf	changes	3.25722880009e-16
auf	would	9.62835613913e-09
auf	call	2.66810103232e-16
auf	Furthermore	1.03514878225e-17
auf	arms	3.56325167014e-17
auf	me	1.28338889195e-15
auf	rights	1.65983167993e-19
auf	transparency	8.45875566888e-19
auf	root	9.2290579707e-17
auf	want	3.20744341417e-14
auf	answer	3.48997161656e-16
auf	A	6.0170634667e-20
auf	order	2.04298594023e-16
auf	,	0.00319214776459
auf	Here	4.59714155329e-17
auf	competitiveness	1.82990330007e-19
auf	Transport	1.79324079366e-13
auf	mean	3.85650103335e-16
auf	consolidate	2.37194372523e-17
auf	too	3.70512103446e-18
auf	They	1.08786708209e-13
auf	1762	1.11801466178e-21
auf	inspire	3.13015818581e-15
auf	European	1.06162971724e-15
auf	do	3.10665031771e-15
auf	cartels	9.2290579707e-17
auf	report	1.4885322099e-14
auf	countries	1.45230463636e-17
auf	method	2.66810103232e-16
auf	mergers	3.55610213509e-17
auf	reference	6.0170634667e-20
auf	Central	1.06162971732e-15
auf	expense	3.39181358906e-10
auf	three	2.3285380294e-19
auf	been	1.16920975817e-12
auf	has	4.99154917679e-14
auf	economies	1.82990330007e-19
auf	balance	2.66810103232e-16
auf	procedure	8.97085977827e-14
auf	is	1.48952445316e-06
auf	it	9.33673781146e-19
auf	in	1.33250761117e-07
auf	make	2.37194372336e-17
auf	the	0.251375142551
auf	innocent	3.56325167014e-17
auf	right-wing	6.0170634667e-20
auf	Commission	1.31069653208e-15
auf	for	3.70770307993e-09
auf	costs	3.85650103335e-16
auf	people	2.4077926722e-18
auf	influencing	2.06896080044e-16
auf	economic	3.48997161656e-16
auf	no	1.81113477966e-16
auf	role	1.51182450275e-17
auf	proposed	7.67018155661e-17
auf	focus	3.2136025349e-14
auf	manages	1.39172727911e-14
auf	proposals	1.12146647633e-14
auf	item	2.03168308096e-16
auf	along	1.97018147033e-17
auf	change	9.28169889002e-12
auf	Member	9.2368857204e-18
auf	market	6.01706226399e-20
auf	can	3.47979146325e-17
auf	date	2.37194372523e-17
auf	man	9.2290579707e-17
auf	succeeded	3.12994746275e-20
auf	pointed	9.0302682953e-16
auf	differs	1.52146159189e-19
auf	policy	3.95146439632e-12
auf	not	9.33760028531e-16
auf	now	1.89214625714e-14
auf	profit	3.56325167014e-17
auf	contained	9.11219445612e-19
auf	obligation	3.85650103335e-16
auf	massive	1.65983167993e-19
auf	first	7.26238901181e-20
auf	There	1.81139723852e-16
auf	that	1.65427186271e-13
auf	11	2.04298594023e-16
auf	require	1.03514878094e-17
auf	monopolies	3.55610213496e-17
auf	and	2.44764620434e-05
auf	Regulation	1.11801466178e-21
auf	any	2.99467753647e-13
auf	urge	3.25722880009e-16
auf	proud	3.55610213509e-17
auf	implications	2.92747675389e-16
auf	rating	7.67018155662e-17
auf	We	1.30977860228e-13
auf	only	1.08796785245e-13
auf	come	1.12146647647e-14
auf	s	2.57037690679e-15
auf	strengthening	4.59714155329e-17
auf	But	3.01355856653e-20
auf	these	5.61968551801e-11
auf	I	2.04086340663e-09
auf	producers	3.56325167014e-17
auf	In	1.25641533918e-10
auf	comitology	7.53830869555e-18
auf	being	1.12146647647e-14
auf	facing	1.65983167993e-19
auf	competition	9.11218159884e-19
auf	legal	3.2601656004e-16
auf	refer	2.04298594023e-16
auf	business	2.04298594023e-16
auf	on	6.89998824111e-06
auf	of	0.368282609925
auf	industry	1.60521675939e-10
auf	road	1.79324079366e-13
auf	removing	6.0170634667e-20
auf	there	2.92747391676e-16
auf	monopoly	1.66434576248e-13
auf	House	4.15169944521e-18
auf	an	2.92747675352e-16
auf	as	1.34782859778e-13
auf	at	5.49027814238e-08
auf	amendments	1.04397275755e-19
auf	field	9.11219445612e-19
auf	Wogau	1.32645304818e-16
auf	all	3.44356050015e-16
auf	Workers	1.65983167993e-19
auf	to	0.364250678709
auf	very	6.36712406045e-16
auf	exemptions	1.66434576248e-13
auf	rate	3.85650103335e-16
auf	disbursed	2.66810103232e-16
auf	Concentrating	3.48997161656e-16
auf	supplements	1.03514878225e-17
auf	social	1.36792622873e-20
auf	EU	1.79252911988e-19
auf	-40ºC	7.67018155662e-17
auf	So	1.03954291173e-13
auf	basically	9.11219445612e-19
auf	a	3.47860157553e-13
auf	supervision	3.55610213509e-17
auf	committee	7.53830869555e-18
auf	its	1.49757963671e-13
auf	relate	1.16304361552e-11
auf	notify	3.85650103335e-16
auf	States	3.08887183194e-17
auf	&apos;	2.57206605832e-15
auf	The	4.65789205906e-09
auf	part-time	1.03514878225e-17
auf	justice	2.06896080044e-16
auf	hope	3.13015818581e-15
auf	his	1.58371637881e-16
auf	him	9.2290579707e-17
auf	case	1.12146647647e-14
auf	incomes	1.03514878225e-17
auf	else	3.48997161656e-16
auf	look	9.22905703956e-17
auf	von	1.32645304818e-16
auf	analysis	2.92747675389e-16
auf	Karl	1.39172727911e-14
auf	quarters	1.03514878225e-17
auf	majority	5.71981983068e-21
auf	workers	1.03514878225e-17
auf	tabled	7.53830869555e-18
auf	amended	7.53830869555e-18
auf	continue	3.03428506652e-17
auf	essential	3.2136025349e-14
auf	be	1.7083352513e-08
auf	by	1.96454825762e-08
auf	goods	2.98945729548e-15
auf	within	2.23036764675e-10
auf	question	2.06896080044e-16
auf	frost	7.67018155662e-17
auf	GDP	1.08796785247e-13
auf	up	1.64342628838e-13
auf	intensifying	4.59714155329e-17
auf	application	1.73450200774e-15
auf	draw	1.06162971732e-15
auf	we	2.03281708274e-14
auf	failures	6.0170634667e-20
auf	giving	1.66434576248e-13
auf	demand-orientated	3.48997161656e-16
auf	growing	6.26451436423e-16
auf	let	1.12146647647e-14
auf	opinion	1.52146159189e-19
auf	this	7.18195906127e-10
auf	slim	6.0170634667e-20
auf	farm	1.03514878225e-17
auf	exclusion	3.48997161656e-16
auf	chosen	4.59714155329e-17
auf	permanent	2.37194372523e-17
auf	greater	9.03005879688e-16
auf	Dropping	3.85650103335e-16
auf	our	2.33744806471e-11
auf	out	9.96556012489e-12
auf	red	3.85650103335e-16
auf	This	4.19596362625e-10
auf	Firstly	7.46541208328e-15
auf	precisely	1.16317451832e-21
auf	Eastern	1.06162971732e-15
auf	adopted	7.53830869555e-18
auf	priority	1.82990330007e-19
auf	their	1.42048032998e-14
auf	attack	1.65983167993e-19
auf	are	2.64883840004e-09
auf	have	2.35645281047e-14
auf	need	9.01743509416e-16
auf	which	2.66810103198e-16
auf	why	3.53748893151e-17
auf	consequences	3.13015818581e-15
auf	unanimously	7.53830869555e-18
auf	should	2.80868335985e-14
auf	tape	3.85650103335e-16
auf	dangerous	2.98909382859e-15
auf	terms	1.08796785247e-13
auf	progress	2.37194372523e-17
auf	attention	1.06162971732e-15
auf	key	2.37194372523e-17
auf	minds	3.2136025349e-14
auf	Finally	1.77851071289e-11
auf	addition	9.0302682953e-16
auf	coherence	7.46541208328e-15
auf	will	3.85650094318e-16
auf	thus	7.67018155661e-17
auf	capture	1.39172727911e-14
auf	administration	9.66935382239e-12
auf	well	1.39172727911e-14
auf	position	9.71717072777e-16
auf	less	9.66315699901e-19
auf	supply	3.48997161656e-16
auf	know	1.73477296833e-18
auf	like	1.45611415039e-19
auf	employment	1.65983167993e-19
auf	?	2.18006933895e-21
auf	certainty	2.71329134108e-16
auf	Two	7.53830869555e-18
auf	.	0.0128663053567
auf	support	3.25722880009e-16
auf	funds	2.66810103226e-16
auf	but	2.088701482e-14
auf	lowered	7.67018155662e-17
auf	made	2.01429929515e-11
aus	Subsidies	1.95489160594e-10
aus	here	1.59408634428e-07
aus	would	6.42164650025e-07
aus	call	6.42164744195e-07
aus	must	6.6300410152e-05
aus	A	1.16985022927e-11
aus	,	0.18624792186
aus	Here	1.54495648581e-08
aus	destroyed	1.82575033029e-09
aus	created	9.79773825457e-08
aus	seen	5.56636312783e-07
aus	They	1.25101935404e-06
aus	Union	1.05536613803e-11
aus	European	9.62310309522e-06
aus	report	5.56636311561e-07
aus	reference	1.16985022927e-11
aus	initiative	1.82575033029e-09
aus	been	5.0496621885e-08
aus	has	2.42579324182e-11
aus	is	5.59706287332e-11
aus	in	1.1849740474e-06
aus	the	0.00184822007958
aus	right-wing	1.16985022927e-11
aus	Commission	1.55590783607e-11
aus	marketing	9.79773825457e-08
aus	ensure	1.52363394306e-09
aus	efforts	9.79773825457e-08
aus	spring	5.56636312783e-07
aus	satisfactorily	1.15497873305e-05
aus	negotiations	5.56636312783e-07
aus	when	5.2691424692e-10
aus	my	2.90000374371e-08
aus	market	1.16984999544e-11
aus	Our	9.34542795077e-09
aus	claim	5.56636312783e-07
aus	succeeded	6.08531018025e-12
aus	not	1.10184734907e-07
aus	first	1.37154241931e-07
aus	that	5.38216083679e-07
aus	and	3.57428040481e-07
aus	any	1.16985022926e-11
aus	only	9.42313325012e-06
aus	worrying	9.42313325027e-06
aus	enough	1.52363394306e-09
aus	reading	1.15497873305e-05
aus	infrastructure	1.52363394306e-09
aus	region	5.39333564019e-09
aus	s	6.66472934287e-08
aus	But	7.42283946005e-10
aus	I	3.2474678508e-07
aus	structural	1.25111408294e-06
aus	competition	9.42309065123e-06
aus	on	6.0378461836e-07
aus	of	0.149650583211
aus	your	5.5663631243e-07
aus	intervention	1.82575033029e-09
aus	removing	1.16985022927e-11
aus	with	8.94392240742e-09
aus	as	5.76531319495e-07
aus	amendments	3.7180074054e-10
aus	to	0.00011778385916
aus	activities	1.25111408294e-06
aus	very	2.71096730734e-09
aus	lawyer	6.42164744195e-07
aus	public	9.53202610989e-10
aus	experience	6.42164744195e-07
aus	taken	1.15497873305e-05
aus	Structural	5.77212351936e-09
aus	a	0.0123969483663
aus	What	3.76549019896e-10
aus	its	1.95954757196e-07
aus	Cohesion	1.07520839114e-09
aus	believe	1.72394287501e-07
aus	&apos;	6.64155571804e-08
aus	services	1.52363394306e-09
aus	The	9.1185810675e-06
aus	conditions	9.42313324708e-06
aus	context	5.56636312783e-07
aus	finds	9.42313325027e-06
aus	point	9.42313325026e-06
aus	fund	1.25111408294e-06
aus	development	3.14912709086e-10
aus	majority	1.1120594917e-12
aus	lacking	1.52363394306e-09
aus	be	2.17108156806e-07
aus	by	0.138422191009
aus	into	1.97877243058e-06
aus	appropriate	1.25111408294e-06
aus	we	9.47355693436e-09
aus	failures	1.16985022927e-11
aus	concerned	9.97322083248e-09
aus	products	9.79773825457e-08
aus	makes	5.56636312783e-07
aus	use	1.00442272224e-08
aus	from	0.177044632423
aus	account	1.99224543891e-06
aus	this	3.93485653006e-07
aus	slim	1.16985022927e-11
aus	society	3.55103567779e-10
aus	This	1.45680564069e-06
aus	Firstly	1.00442272224e-08
aus	fair	5.5298746017e-10
aus	Funds	5.77212351936e-09
aus	are	0.191699126538
aus	have	6.17218999047e-06
aus	supported	1.25111408294e-06
aus	means	9.79773825457e-08
aus	view	9.42313325027e-06
aus	last	4.19988449543e-07
aus	like	6.41936744679e-07
aus	proper	1.00442272224e-08
aus	?	2.3201434208e-12
aus	own	0.000406978218385
aus	.	0.141946975258
Uhr	p.m.	0.497843384442
Uhr	was	0.000663064589625
Uhr	place	2.73235302489e-05
Uhr	vote	2.09625494024e-08
Uhr	tomorrow	2.72926554739e-07
Uhr	12	2.73235302489e-05
Uhr	take	8.01618751258e-06
Uhr	closed	1.61501332074e-07
Uhr	at	0.497598701882
Uhr	sitting	3.18027456269e-07
Uhr	The	0.00316752569166
Uhr	(	1.00647021098e-08
Uhr	will	6.50554926895e-07
Uhr	)	1.00647021098e-08
Uhr	8.25	0.000663216043689
Erläuterungen	,	0.000126912077483
Erläuterungen	explanations	0.108988956919
Erläuterungen	the	7.82593059839e-09
Erläuterungen	for	0.108985146654
Erläuterungen	course	0.108988956899
Erläuterungen	tomorrow	0.0448153412982
Erläuterungen	any	0.108988953303
Erläuterungen	take	0.0107047158217
Erläuterungen	s	0.0917364031461
Erläuterungen	sitting	3.45655783066e-05
Erläuterungen	&apos;	0.0917187323978
Erläuterungen	Minutes	2.30624453917e-05
Erläuterungen	Of	0.108988956919
Erläuterungen	into	0.0362411078042
Erläuterungen	account	0.035965060593
Erläuterungen	will	0.0347041633053
Erläuterungen	.	9.36808852118e-11
Erläuterungen	additional	0.108988956919
Direktors	the	0.00438905511915
Direktors	can	0.0292106419427
Direktors	only	0.000715012724028
Direktors	monitor	0.134851192198
Direktors	of	0.0203694902832
Direktors	independence	0.134851192198
Direktors	committee	0.134851192198
Direktors	The	0.00135740523801
Direktors	existing	0.134851192072
Direktors	monitoring	0.134851192198
Direktors	Director	0.134851192198
Direktors	agency	0.134851192198
Direktors	.	4.94333279491e-08
für	votes	5.58440266025e-17
für	Subsidies	1.93637620594e-20
für	companies	8.80400204503e-20
für	solution	7.41299663083e-12
für	new	2.09316660146e-15
für	increasing	2.02876197279e-18
für	reports	6.20918526659e-21
für	Group	1.398131329e-17
für	Wales	1.67860878798e-21
für	would	1.53314121133e-08
für	therefore	6.43327397993e-22
für	excellent	1.12440117623e-16
für	must	1.67159759439e-17
für	me	8.10353000282e-16
für	give	2.93774687526e-18
für	end	5.14564287718e-16
für	rise	2.93774687526e-18
für	law	4.09749700014e-13
für	All	7.03201571812e-19
für	Another	6.72765445608e-18
für	before	4.68819387028e-18
für	,	0.000331524484694
für	workable	8.10353000282e-16
für	Secondly	2.60248213057e-20
für	reasonable	3.74714040712e-17
für	September	8.87572457445e-20
für	somewhat	4.83523736555e-17
für	EUR	1.57246702065e-19
für	matter	6.87707662363e-13
für	mind	5.4537675356e-11
für	effectiveness	7.4877587307e-21
für	consumer	7.03201571812e-19
für	Its	9.92345631611e-15
für	Union	1.17883814079e-21
für	European	6.65098972682e-17
für	commandment	9.32338094201e-20
für	do	6.62927844943e-11
für	report	4.11779400154e-13
für	countries	8.83029278432e-16
für	explanations	5.58440266025e-17
für	cooperation	3.00063967054e-19
für	rapporteur	7.55227282624e-22
für	faces	6.46700521245e-20
für	expense	1.53861398951e-14
für	wider	3.07062062449e-20
für	been	5.00183523226e-18
für	privilege	8.48583437701e-18
für	deeper	3.07062062449e-20
für	exception	2.02876197279e-18
für	has	9.15741761638e-21
für	aid	1.90703553768e-13
für	is	0.0476259288314
für	it	2.3137303065e-15
für	in	1.32858181987e-10
für	President	7.03578084769e-13
für	the	0.040206980539
für	50	1.57246702065e-19
für	Commission	3.12512574346e-13
für	proceeding	5.58440266025e-17
für	for	0.310555349841
für	ensure	4.13722264131e-14
